round_epochs,val_loss,val_acc,loss,acc,activation,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
5,0.00012766747919030046,1.0,0.0006370539969181994,0.9998383,tanh,None,5,4,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,0.01302120963404175,0.9971212148666382,0.004748334587568739,0.99883085,tanh,None,5,4,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,0.00558464137351933,0.9989393949508667,0.0026221185360549527,0.9992413,tanh,None,5,4,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,0.001791971028932944,0.9994696974754333,0.004040366146378729,0.9990299,tanh,None,5,4,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,0.00012105580468469821,0.9999495148658752,0.0005292597881120697,0.9998632,tanh,None,5,4,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.002246406279493128,0.9993939399719238,0.004258888051155908,0.99886817,tanh,None,5,4,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,0.0054134180021150075,0.9987626075744629,0.005599845767945552,0.9987189,tanh,None,5,4,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,0.001550965632242621,0.9994949698448181,0.0034476913195636253,0.9990672,tanh,None,5,4,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.007057783358143595,0.9981565475463867,0.007503261406086698,0.99786067,tanh,None,5,8,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.005882559159765904,0.9985858798027039,0.006655777769976421,0.99798506,tanh,None,5,8,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,0.007750855470511291,0.9979545474052429,0.007962664568053087,0.99768656,tanh,None,5,8,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
